pump,start_time,end_time,elapsed_time_ms,flowrate,volume,total_volume,pulse_count
CHARLES_AUSTEN_PUMP,1747727383,1747727413,30000.08,0.848,0.424,0.424,293
AQUATEC_PUMP,1747727423,1747727453,30000.11,3.389,1.694,2.118,898
CHARLES_AUSTEN_PUMP,1747727463,1747727493,30000.12,0.834,0.417,2.535,288
AQUATEC_PUMP,1747727503,1747727533,30000.10,3.268,1.634,4.169,866
CHARLES_AUSTEN_PUMP,1747727543,1747727573,30000.12,0.828,0.414,4.583,286
AQUATEC_PUMP,1747727583,1747727613,30000.10,3.377,1.689,6.272,895
CHARLES_AUSTEN_PUMP,1747727623,1747727653,30000.09,0.813,0.407,6.678,281
AQUATEC_PUMP,1747727663,1747727693,30000.09,3.389,1.694,8.373,898
CHARLES_AUSTEN_PUMP,1747727703,1747727733,30000.09,0.819,0.410,8.782,283
AQUATEC_PUMP,1747727743,1747727773,30000.09,3.392,1.696,10.478,899
CHARLES_AUSTEN_PUMP,1747727783,1747727813,30000.10,0.816,0.408,10.887,282
AQUATEC_PUMP,1747727823,1747727853,30000.09,3.389,1.694,12.581,898
CHARLES_AUSTEN_PUMP,1747727863,1747727893,30000.09,0.831,0.415,12.996,287
AQUATEC_PUMP,1747727903,1747727933,30000.10,3.385,1.692,14.689,897
CHARLES_AUSTEN_PUMP,1747727943,1747727973,30000.10,0.834,0.417,15.105,288
AQUATEC_PUMP,1747727983,1747728013,30000.09,3.392,1.696,16.802,899
CHARLES_AUSTEN_PUMP,1747728023,1747728053,30000.09,0.825,0.412,17.214,285
AQUATEC_PUMP,1747728063,1747728093,30000.10,3.389,1.694,18.908,898
CHARLES_AUSTEN_PUMP,1747728103,1747728133,30000.10,0.819,0.410,19.318,283
AQUATEC_PUMP,1747728143,1747728173,30000.09,3.392,1.696,21.014,899
CHARLES_AUSTEN_PUMP,1747728183,1747728213,30000.09,0.819,0.410,21.424,283
AQUATEC_PUMP,1747728223,1747728253,30000.10,3.389,1.694,23.118,898
CHARLES_AUSTEN_PUMP,1747728263,1747728293,30000.09,0.819,0.410,23.528,283
AQUATEC_PUMP,1747728303,1747728333,30000.10,3.389,1.694,25.222,898
CHARLES_AUSTEN_PUMP,1747728343,1747728373,30000.09,0.816,0.408,25.630,282
AQUATEC_PUMP,1747728383,1747728413,30000.09,3.272,1.636,27.266,867
CHARLES_AUSTEN_PUMP,1747728423,1747728453,30000.09,0.825,0.412,27.678,285
AQUATEC_PUMP,1747728463,1747728493,30000.09,3.396,1.698,29.377,900
CHARLES_AUSTEN_PUMP,1747728503,1747728533,30000.10,0.825,0.412,29.789,285
AQUATEC_PUMP,1747728543,1747728573,30000.08,3.396,1.698,31.487,900
CHARLES_AUSTEN_PUMP,1747728583,1747728613,30000.09,0.816,0.408,31.895,282
AQUATEC_PUMP,1747728623,1747728653,30000.08,3.396,1.698,33.593,900
CHARLES_AUSTEN_PUMP,1747728663,1747728693,30000.08,0.813,0.407,34.000,281
AQUATEC_PUMP,1747728703,1747728733,30000.09,3.396,1.698,35.698,900
CHARLES_AUSTEN_PUMP,1747728743,1747728773,30000.09,0.810,0.405,36.103,280
AQUATEC_PUMP,1747728783,1747728813,30000.09,3.358,1.679,37.783,890
CHARLES_AUSTEN_PUMP,1747728823,1747728853,30000.09,0.810,0.405,38.188,280
AQUATEC_PUMP,1747728863,1747728893,30000.11,3.275,1.638,39.826,868
CHARLES_AUSTEN_PUMP,1747728903,1747728933,30000.08,0.805,0.402,40.228,278
AQUATEC_PUMP,1747728943,1747728973,30000.09,3.400,1.700,41.928,901
CHARLES_AUSTEN_PUMP,1747728983,1747729013,30000.10,0.805,0.402,42.330,278
AQUATEC_PUMP,1747729023,1747729053,30000.11,3.404,1.702,44.032,902
CHARLES_AUSTEN_PUMP,1747729063,1747729093,30000.10,0.822,0.411,44.443,284
AQUATEC_PUMP,1747729103,1747729133,30000.08,3.283,1.642,46.085,870
CHARLES_AUSTEN_PUMP,1747729143,1747729173,30000.09,0.808,0.404,46.488,279
AQUATEC_PUMP,1747729183,1747729213,30000.09,3.404,1.702,48.190,902
CHARLES_AUSTEN_PUMP,1747729223,1747729253,30000.09,0.810,0.405,48.595,280
AQUATEC_PUMP,1747729263,1747729293,30000.09,3.404,1.702,50.297,902
CHARLES_AUSTEN_PUMP,1747729303,1747729333,30000.08,0.802,0.401,50.698,277
AQUATEC_PUMP,1747729343,1747729373,30000.09,3.366,1.683,52.381,892
CHARLES_AUSTEN_PUMP,1747729383,1747729413,30000.09,0.810,0.405,52.786,280
AQUATEC_PUMP,1747729423,1747729453,30000.09,3.408,1.704,54.490,903
CHARLES_AUSTEN_PUMP,1747729463,1747729493,30000.09,0.802,0.401,54.891,277
AQUATEC_PUMP,1747729503,1747729533,30000.09,3.287,1.643,56.534,871
CHARLES_AUSTEN_PUMP,1747729543,1747729573,30000.07,0.813,0.407,56.941,281
AQUATEC_PUMP,1747729583,1747729613,30000.09,3.408,1.704,58.645,903
CHARLES_AUSTEN_PUMP,1747729623,1747729653,30000.09,0.808,0.404,59.049,279
AQUATEC_PUMP,1747729663,1747729693,30000.11,3.404,1.702,60.751,902
CHARLES_AUSTEN_PUMP,1747729703,1747729733,30000.09,0.810,0.405,61.156,280
AQUATEC_PUMP,1747729743,1747729773,30000.08,3.408,1.704,62.859,903
CHARLES_AUSTEN_PUMP,1747729783,1747729813,30000.09,0.813,0.407,63.266,281
AQUATEC_PUMP,1747729823,1747729853,30000.10,3.291,1.645,64.911,872
CHARLES_AUSTEN_PUMP,1747729863,1747729893,30000.09,0.808,0.404,65.315,279
AQUATEC_PUMP,1747729903,1747729933,30000.09,3.404,1.702,67.017,902
CHARLES_AUSTEN_PUMP,1747729943,1747729973,30000.09,0.799,0.399,67.416,276
AQUATEC_PUMP,1747729983,1747730013,30000.08,3.415,1.708,69.124,905
CHARLES_AUSTEN_PUMP,1747730023,1747730053,30000.09,0.802,0.401,69.525,277
AQUATEC_PUMP,1747730063,1747730093,30000.09,3.366,1.683,71.208,892
CHARLES_AUSTEN_PUMP,1747730103,1747730133,30000.09,0.808,0.404,71.612,279
AQUATEC_PUMP,1747730143,1747730173,30000.09,3.411,1.706,73.317,904
CHARLES_AUSTEN_PUMP,1747730183,1747730213,30000.09,0.805,0.402,73.720,278
AQUATEC_PUMP,1747730223,1747730253,30000.09,3.411,1.706,75.425,904
CHARLES_AUSTEN_PUMP,1747730263,1747730293,30000.09,0.805,0.402,75.828,278
AQUATEC_PUMP,1747730303,1747730333,30000.09,3.294,1.647,77.475,873
CHARLES_AUSTEN_PUMP,1747730343,1747730373,30000.08,0.799,0.399,77.874,276
AQUATEC_PUMP,1747730383,1747730413,30000.08,3.294,1.647,79.521,873
CHARLES_AUSTEN_PUMP,1747730423,1747730453,30000.09,0.799,0.399,79.921,276
AQUATEC_PUMP,1747730463,1747730493,30000.08,3.419,1.709,81.630,906
CHARLES_AUSTEN_PUMP,1747730503,1747730533,30000.09,0.802,0.401,82.031,277
AQUATEC_PUMP,1747730543,1747730573,30000.09,3.370,1.685,83.716,893
CHARLES_AUSTEN_PUMP,1747730583,1747730613,30000.10,0.805,0.402,84.118,278
AQUATEC_PUMP,1747730623,1747730653,30000.09,3.419,1.709,85.828,906
CHARLES_AUSTEN_PUMP,1747730663,1747730693,30000.11,0.802,0.401,86.229,277
AQUATEC_PUMP,1747730703,1747730733,30000.09,3.415,1.708,87.936,905
CHARLES_AUSTEN_PUMP,1747730743,1747730773,30000.09,0.805,0.402,88.339,278
AQUATEC_PUMP,1747730783,1747730813,30000.08,3.298,1.649,89.988,874
CHARLES_AUSTEN_PUMP,1747730823,1747730853,30000.08,0.810,0.405,90.393,280
AQUATEC_PUMP,1747730863,1747730893,30000.09,3.249,1.625,92.017,861
CHARLES_AUSTEN_PUMP,1747730903,1747730933,30000.06,0.808,0.404,92.421,279
AQUATEC_PUMP,1747730943,1747730973,30000.09,3.423,1.711,94.132,907
CHARLES_AUSTEN_PUMP,1747730983,1747731013,30000.09,0.808,0.404,94.536,279
AQUATEC_PUMP,1747731023,1747731053,30000.08,3.423,1.711,96.247,907
CHARLES_AUSTEN_PUMP,1747731063,1747731093,30000.09,0.808,0.404,96.651,279
AQUATEC_PUMP,1747731103,1747731133,30000.16,3.298,1.649,98.300,874
CHARLES_AUSTEN_PUMP,1747731143,1747731173,30000.15,0.813,0.407,98.707,281
AQUATEC_PUMP,1747731183,1747731213,30000.09,3.419,1.709,100.416,906
CHARLES_AUSTEN_PUMP,1747731223,1747731253,30000.09,0.805,0.402,100.819,278
AQUATEC_PUMP,1747731263,1747731293,30000.10,3.396,1.698,102.517,900
CHARLES_AUSTEN_PUMP,1747731303,1747731333,30000.09,0.790,0.395,102.912,273
AQUATEC_PUMP,1747731343,1747731373,30000.09,3.423,1.711,104.623,907
CHARLES_AUSTEN_PUMP,1747731383,1747731413,30000.09,0.813,0.407,105.030,281
AQUATEC_PUMP,1747731423,1747731453,30000.09,3.426,1.713,106.743,908
CHARLES_AUSTEN_PUMP,1747731463,1747731493,30000.09,0.810,0.405,107.148,280
AQUATEC_PUMP,1747731503,1747731533,30000.09,3.419,1.709,108.858,906
CHARLES_AUSTEN_PUMP,1747731543,1747731573,30000.09,0.802,0.401,109.259,277
AQUATEC_PUMP,1747731583,1747731613,30000.09,3.423,1.711,110.970,907
CHARLES_AUSTEN_PUMP,1747731623,1747731653,30000.10,0.808,0.404,111.374,279
AQUATEC_PUMP,1747731663,1747731693,30000.16,3.423,1.711,113.085,907
CHARLES_AUSTEN_PUMP,1747731703,1747731733,30000.09,0.802,0.401,113.486,277
AQUATEC_PUMP,1747731743,1747731773,30000.08,3.419,1.709,115.195,906
CHARLES_AUSTEN_PUMP,1747731783,1747731813,30000.08,0.805,0.402,115.598,278
AQUATEC_PUMP,1747731823,1747731853,30000.09,3.302,1.651,117.249,875
CHARLES_AUSTEN_PUMP,1747731863,1747731893,30000.04,0.802,0.401,117.649,277
AQUATEC_PUMP,1747731903,1747731933,30000.15,3.408,1.704,119.353,903
CHARLES_AUSTEN_PUMP,1747731943,1747731973,30000.09,0.790,0.395,119.748,273
AQUATEC_PUMP,1747731983,1747732013,30000.10,3.264,1.632,121.380,865
CHARLES_AUSTEN_PUMP,1747732023,1747732053,30000.09,0.799,0.399,121.780,276
AQUATEC_PUMP,1747732063,1747732093,30000.10,3.426,1.713,123.493,908
CHARLES_AUSTEN_PUMP,1747732103,1747732133,30000.09,0.805,0.402,123.895,278
AQUATEC_PUMP,1747732143,1747732173,30000.10,3.423,1.711,125.607,907
CHARLES_AUSTEN_PUMP,1747732183,1747732213,30000.10,0.813,0.407,126.013,281
AQUATEC_PUMP,1747732223,1747732253,30000.09,3.396,1.698,127.711,900
CHARLES_AUSTEN_PUMP,1747732263,1747732293,30000.09,0.805,0.402,128.114,278
AQUATEC_PUMP,1747732303,1747732333,30000.11,3.306,1.653,129.767,876
CHARLES_AUSTEN_PUMP,1747732343,1747732373,30000.10,0.813,0.407,130.173,281
AQUATEC_PUMP,1747732383,1747732413,30000.09,3.309,1.655,131.828,877
CHARLES_AUSTEN_PUMP,1747732423,1747732453,30000.09,0.808,0.404,132.232,279
AQUATEC_PUMP,1747732463,1747732493,30000.14,3.426,1.713,133.945,908
CHARLES_AUSTEN_PUMP,1747732503,1747732533,30000.10,0.805,0.402,134.347,278
AQUATEC_PUMP,1747732543,1747732573,30000.09,3.426,1.713,136.060,908
CHARLES_AUSTEN_PUMP,1747732583,1747732613,30000.08,0.805,0.402,136.463,278
AQUATEC_PUMP,1747732623,1747732653,30000.09,3.419,1.709,138.172,906
CHARLES_AUSTEN_PUMP,1747732663,1747732693,30000.15,0.816,0.408,138.580,282
AQUATEC_PUMP,1747732703,1747732733,30000.08,3.370,1.685,140.265,893
CHARLES_AUSTEN_PUMP,1747732743,1747732773,30000.10,0.802,0.401,140.666,277
AQUATEC_PUMP,1747732783,1747732813,30000.16,3.430,1.715,142.381,909
CHARLES_AUSTEN_PUMP,1747732823,1747732853,30000.10,0.808,0.404,142.785,279
AQUATEC_PUMP,1747732863,1747732893,30000.09,3.430,1.715,144.500,909
CHARLES_AUSTEN_PUMP,1747732903,1747732933,30000.09,0.808,0.404,144.904,279
AQUATEC_PUMP,1747732943,1747732973,30000.09,3.434,1.717,146.621,910
CHARLES_AUSTEN_PUMP,1747732983,1747733013,30000.09,0.808,0.404,147.024,279
AQUATEC_PUMP,1747733023,1747733053,30000.09,3.438,1.719,148.743,911
CHARLES_AUSTEN_PUMP,1747733063,1747733093,30000.08,0.802,0.401,149.144,277
AQUATEC_PUMP,1747733103,1747733133,30000.10,3.313,1.657,150.801,878
CHARLES_AUSTEN_PUMP,1747733143,1747733173,30000.09,0.805,0.402,151.203,278
AQUATEC_PUMP,1747733183,1747733213,30000.09,3.438,1.719,152.922,911
CHARLES_AUSTEN_PUMP,1747733223,1747733253,30000.10,0.813,0.407,153.329,281
AQUATEC_PUMP,1747733263,1747733293,30000.09,3.430,1.715,155.044,909
CHARLES_AUSTEN_PUMP,1747733303,1747733333,30000.08,0.808,0.404,155.448,279
AQUATEC_PUMP,1747733343,1747733373,30000.09,3.377,1.689,157.136,895
CHARLES_AUSTEN_PUMP,1747733383,1747733413,30000.09,0.805,0.402,157.539,278
AQUATEC_PUMP,1747733423,1747733453,30000.08,3.377,1.689,159.227,895
CHARLES_AUSTEN_PUMP,1747733463,1747733493,30000.09,0.799,0.399,159.627,276
AQUATEC_PUMP,1747733503,1747733533,30000.09,3.430,1.715,161.342,909
CHARLES_AUSTEN_PUMP,1747733543,1747733573,30000.15,0.808,0.404,161.745,279
AQUATEC_PUMP,1747733583,1747733613,30000.10,3.411,1.706,163.451,904
CHARLES_AUSTEN_PUMP,1747733623,1747733653,30000.09,0.790,0.395,163.846,273
AQUATEC_PUMP,1747733663,1747733693,30000.09,3.309,1.655,165.501,877
CHARLES_AUSTEN_PUMP,1747733703,1747733733,30000.09,0.813,0.407,165.908,281
AQUATEC_PUMP,1747733743,1747733773,30000.10,3.325,1.662,167.570,881
CHARLES_AUSTEN_PUMP,1747733783,1747733813,30000.09,0.799,0.399,167.969,276
AQUATEC_PUMP,1747733823,1747733853,30000.09,3.426,1.713,169.682,908
CHARLES_AUSTEN_PUMP,1747733863,1747733893,30000.16,0.810,0.405,170.088,280
AQUATEC_PUMP,1747733903,1747733933,30000.10,3.423,1.711,171.799,907
CHARLES_AUSTEN_PUMP,1747733943,1747733973,30000.09,0.799,0.399,172.198,276
AQUATEC_PUMP,1747733983,1747734013,30000.07,3.430,1.715,173.914,909
CHARLES_AUSTEN_PUMP,1747734023,1747734053,30000.08,0.802,0.401,174.314,277
AQUATEC_PUMP,1747734063,1747734093,30000.09,3.377,1.689,176.003,895
CHARLES_AUSTEN_PUMP,1747734103,1747734133,30000.09,0.802,0.401,176.404,277
AQUATEC_PUMP,1747734143,1747734173,30000.08,3.426,1.713,178.117,908
CHARLES_AUSTEN_PUMP,1747734183,1747734213,30000.08,0.805,0.402,178.519,278
AQUATEC_PUMP,1747734223,1747734253,30000.09,3.426,1.713,180.233,908
CHARLES_AUSTEN_PUMP,1747734263,1747734293,30000.09,0.802,0.401,180.634,277
AQUATEC_PUMP,1747734303,1747734333,30000.09,3.309,1.655,182.288,877
CHARLES_AUSTEN_PUMP,1747734343,1747734373,30000.09,0.810,0.405,182.693,280
AQUATEC_PUMP,1747734383,1747734413,30000.16,3.377,1.689,184.382,895
CHARLES_AUSTEN_PUMP,1747734423,1747734453,30000.09,0.810,0.405,184.787,280
AQUATEC_PUMP,1747734463,1747734493,30000.09,3.426,1.713,186.501,908
CHARLES_AUSTEN_PUMP,1747734503,1747734533,30000.09,0.808,0.404,186.904,279
AQUATEC_PUMP,1747734543,1747734573,30000.09,3.309,1.655,188.559,877
CHARLES_AUSTEN_PUMP,1747734583,1747734613,30000.16,0.799,0.399,188.958,276
AQUATEC_PUMP,1747734623,1747734653,30000.08,3.423,1.711,190.670,907
CHARLES_AUSTEN_PUMP,1747734663,1747734693,30000.09,0.816,0.408,191.078,282
AQUATEC_PUMP,1747734703,1747734733,30000.09,3.434,1.717,192.795,910
CHARLES_AUSTEN_PUMP,1747734743,1747734773,30000.09,0.816,0.408,193.203,282
AQUATEC_PUMP,1747734783,1747734813,30000.09,3.392,1.696,194.899,899
CHARLES_AUSTEN_PUMP,1747734823,1747734853,30000.11,0.805,0.402,195.302,278
AQUATEC_PUMP,1747734863,1747734893,30000.11,3.430,1.715,197.017,909
CHARLES_AUSTEN_PUMP,1747734903,1747734933,30000.09,0.810,0.405,197.422,280
AQUATEC_PUMP,1747734943,1747734973,30000.11,3.430,1.715,199.137,909
CHARLES_AUSTEN_PUMP,1747734983,1747735013,30000.10,0.816,0.408,199.545,282
AQUATEC_PUMP,1747735023,1747735053,30000.09,3.279,1.640,201.185,869
CHARLES_AUSTEN_PUMP,1747735063,1747735093,30000.09,0.799,0.399,201.584,276
AQUATEC_PUMP,1747735103,1747735133,30000.10,3.317,1.658,203.243,879
CHARLES_AUSTEN_PUMP,1747735143,1747735173,30000.10,0.810,0.405,203.648,280
AQUATEC_PUMP,1747735183,1747735213,30000.08,3.430,1.715,205.363,909
CHARLES_AUSTEN_PUMP,1747735223,1747735253,30000.09,0.813,0.407,205.770,281
AQUATEC_PUMP,1747735263,1747735293,30000.09,3.306,1.653,207.422,876
CHARLES_AUSTEN_PUMP,1747735303,1747735333,30000.10,0.822,0.411,207.833,284
AQUATEC_PUMP,1747735343,1747735373,30000.10,3.309,1.655,209.488,877
CHARLES_AUSTEN_PUMP,1747735383,1747735413,30000.09,0.813,0.407,209.895,281
AQUATEC_PUMP,1747735423,1747735453,30000.10,3.434,1.717,211.612,910
CHARLES_AUSTEN_PUMP,1747735463,1747735493,30000.15,0.819,0.410,212.021,283
AQUATEC_PUMP,1747735503,1747735533,30000.10,3.426,1.713,213.734,908
CHARLES_AUSTEN_PUMP,1747735543,1747735573,30000.09,0.819,0.410,214.144,283
AQUATEC_PUMP,1747735583,1747735613,30000.10,3.313,1.657,215.801,878
CHARLES_AUSTEN_PUMP,1747735623,1747735653,30000.09,0.822,0.411,216.212,284
AQUATEC_PUMP,1747735663,1747735693,30000.09,3.419,1.709,217.921,906
CHARLES_AUSTEN_PUMP,1747735703,1747735733,30000.08,0.813,0.407,218.328,281
AQUATEC_PUMP,1747735743,1747735773,30000.09,3.426,1.713,220.041,908
CHARLES_AUSTEN_PUMP,1747735783,1747735813,30000.09,0.810,0.405,220.446,280
AQUATEC_PUMP,1747735823,1747735853,30000.09,3.313,1.657,222.103,878
CHARLES_AUSTEN_PUMP,1747735863,1747735893,30000.09,0.822,0.411,222.514,284
AQUATEC_PUMP,1747735903,1747735933,30000.10,3.426,1.713,224.227,908
CHARLES_AUSTEN_PUMP,1747735943,1747735973,30000.08,0.819,0.410,224.636,283
AQUATEC_PUMP,1747735983,1747736013,30000.10,3.377,1.689,226.325,895
CHARLES_AUSTEN_PUMP,1747736023,1747736053,30000.10,0.813,0.407,226.732,281
AQUATEC_PUMP,1747736063,1747736093,30000.09,3.275,1.638,228.370,868
CHARLES_AUSTEN_PUMP,1747736103,1747736133,30000.08,0.808,0.404,228.773,279
AQUATEC_PUMP,1747736143,1747736173,30000.10,3.430,1.715,230.488,909
CHARLES_AUSTEN_PUMP,1747736183,1747736213,30000.10,0.828,0.414,230.902,286
AQUATEC_PUMP,1747736223,1747736253,30000.16,3.249,1.625,232.527,861
CHARLES_AUSTEN_PUMP,1747736263,1747736293,30000.09,0.816,0.408,232.935,282
AQUATEC_PUMP,1747736303,1747736333,30000.09,3.430,1.715,234.650,909
CHARLES_AUSTEN_PUMP,1747736343,1747736373,30000.09,0.822,0.411,235.061,284
AQUATEC_PUMP,1747736383,1747736413,30000.09,3.434,1.717,236.778,910
CHARLES_AUSTEN_PUMP,1747736423,1747736453,30000.09,0.822,0.411,237.189,284
AQUATEC_PUMP,1747736463,1747736493,30000.09,3.434,1.717,238.906,910
CHARLES_AUSTEN_PUMP,1747736503,1747736533,30000.10,0.822,0.411,239.317,284
AQUATEC_PUMP,1747736543,1747736573,30000.10,3.434,1.717,241.034,910
CHARLES_AUSTEN_PUMP,1747736583,1747736613,30000.16,0.822,0.411,241.445,284
AQUATEC_PUMP,1747736623,1747736653,30000.09,3.309,1.655,243.100,877
CHARLES_AUSTEN_PUMP,1747736663,1747736693,30000.09,0.822,0.411,243.511,284
AQUATEC_PUMP,1747736703,1747736733,30000.10,3.309,1.655,245.165,877
CHARLES_AUSTEN_PUMP,1747736743,1747736773,30000.16,0.810,0.405,245.571,280
AQUATEC_PUMP,1747736783,1747736813,30000.09,3.430,1.715,247.286,909
CHARLES_AUSTEN_PUMP,1747736823,1747736853,30000.10,0.810,0.405,247.691,280
AQUATEC_PUMP,1747736863,1747736893,30000.15,3.309,1.655,249.346,877
CHARLES_AUSTEN_PUMP,1747736903,1747736933,30000.10,0.816,0.408,249.754,282
AQUATEC_PUMP,1747736943,1747736973,30000.06,3.426,1.713,251.467,908
CHARLES_AUSTEN_PUMP,1747736983,1747737013,30000.09,0.816,0.408,251.875,282
AQUATEC_PUMP,1747737023,1747737053,30000.10,3.430,1.715,253.590,909
CHARLES_AUSTEN_PUMP,1747737063,1747737093,30000.09,0.819,0.410,254.000,283
AQUATEC_PUMP,1747737103,1747737133,30000.06,3.426,1.713,255.713,908
CHARLES_AUSTEN_PUMP,1747737143,1747737173,30000.09,0.816,0.408,256.121,282
AQUATEC_PUMP,1747737183,1747737213,30000.09,3.260,1.630,257.751,864
CHARLES_AUSTEN_PUMP,1747737223,1747737253,30000.09,0.813,0.407,258.158,281
AQUATEC_PUMP,1747737263,1747737293,30000.15,3.426,1.713,259.871,908
CHARLES_AUSTEN_PUMP,1747737303,1747737333,30000.09,0.816,0.408,260.279,282
AQUATEC_PUMP,1747737343,1747737373,30000.09,3.426,1.713,261.992,908
CHARLES_AUSTEN_PUMP,1747737383,1747737413,30000.08,0.810,0.405,262.398,280
AQUATEC_PUMP,1747737423,1747737453,30000.05,3.423,1.711,264.109,907
CHARLES_AUSTEN_PUMP,1747737463,1747737493,30000.09,0.810,0.405,264.514,280
AQUATEC_PUMP,1747737503,1747737533,30000.09,3.415,1.708,266.222,905
CHARLES_AUSTEN_PUMP,1747737543,1747737573,30000.09,0.816,0.408,266.630,282
AQUATEC_PUMP,1747737583,1747737613,30000.09,3.423,1.711,268.341,907
CHARLES_AUSTEN_PUMP,1747737623,1747737653,30000.09,0.816,0.408,268.749,282
AQUATEC_PUMP,1747737663,1747737693,30000.09,3.430,1.715,270.464,909
CHARLES_AUSTEN_PUMP,1747737703,1747737733,30000.09,0.822,0.411,270.875,284
AQUATEC_PUMP,1747737743,1747737773,30000.08,3.430,1.715,272.590,909
CHARLES_AUSTEN_PUMP,1747737783,1747737813,30000.08,0.819,0.410,273.000,283
AQUATEC_PUMP,1747737823,1747737853,30000.09,3.430,1.715,274.715,909
CHARLES_AUSTEN_PUMP,1747737863,1747737893,30000.09,0.810,0.405,275.120,280
AQUATEC_PUMP,1747737903,1747737933,30000.09,3.260,1.630,276.750,864
CHARLES_AUSTEN_PUMP,1747737943,1747737973,30000.09,0.810,0.405,277.156,280
AQUATEC_PUMP,1747737983,1747738013,30000.09,3.306,1.653,278.808,876
CHARLES_AUSTEN_PUMP,1747738023,1747738053,30000.09,0.813,0.407,279.215,281
AQUATEC_PUMP,1747738063,1747738093,30000.09,3.423,1.711,280.926,907
CHARLES_AUSTEN_PUMP,1747738103,1747738133,30000.05,0.819,0.410,281.336,283
AQUATEC_PUMP,1747738143,1747738173,30000.09,3.426,1.713,283.049,908
CHARLES_AUSTEN_PUMP,1747738183,1747738213,30000.10,0.825,0.412,283.462,285
AQUATEC_PUMP,1747738223,1747738253,30000.10,3.430,1.715,285.177,909
CHARLES_AUSTEN_PUMP,1747738263,1747738293,30000.10,0.825,0.412,285.589,285
AQUATEC_PUMP,1747738303,1747738333,30000.09,3.426,1.713,287.302,908
